Descriptores,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2003|Anual,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2004|Anual,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2005|Anual,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2006|Anual,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2007|Anual,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2008|Anual,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2009|Anual,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2010|Anual,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2011|Anual,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2012|Anual,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2013|Anual,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2014|Anual,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2015|Anual,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2016|Anual,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2017|Anual,2018|Enero,2018|Febrero,2018|Marzo,2018|Abril,2018|Mayo,2018|Junio,2018|Julio,2018|Agosto,2018|Septiembre,2018|Octubre,2018|Noviembre,2018|Diciembre,2018|Anual,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2019|Anual<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<P>,2020|Mayo<P>,2020|Junio<P>,2020|Julio<P>,2020|Agosto<P>,2020|Septiembre<P>,2020|Octubre<P>,2020|Noviembre<P>,2020|Diciembre<P>,2020|Anual<P>,2021|Enero<P>,2021|Febrero<P>,2021|Marzo<P>,2021|Abril<P>,2021|Mayo<P>,2021|Junio<P>,2021|Julio<P>,2021|Agosto<P>,2021|Septiembre<P>,2021|Octubre<P>,2021|Noviembre<P>,2021|Diciembre<P>,2021|Anual<P>,2022|Enero<P>,2022|Febrero<P>,2022|Marzo<P>,2022|Abril<P>,2022|Mayo<P>,2022|Junio<P>,2022|Julio<P>,2022|Agosto<P>,2022|Septiembre<P>,2022|Octubre<P>,2022|Noviembre<P>,2022|Diciembre<P>,2022|Anual<P>,2023|Enero<P>,2023|Febrero<P>,2023|Marzo<P>,2023|Abril<P>,2023|Mayo<P>,2023|Junio<P>,2023|Julio<P>,2023|Agosto<P>,2023|Septiembre<P>,2023|Octubre<P>,2023|Noviembre<P>,2023|Diciembre<P>,2023|Anual<P>,2024|Enero<P>,2024|Febrero<P>,2024|Marzo,2024|Abril,2024|Mayo,2024|Junio,2024|Julio,2024|Agosto,2024|Septiembre,2024|Octubre,2024|Noviembre,2024|Diciembre,2024|Anual
Índice de volumen físico base 2018=100|Actividades secundarias,44.932135489253,48.323600279737,53.108657568427,52.764979982682,43.599382662165,48.107848195502,45.046508063072,45.831702006367,63.56801217782,56.038275739693,53.955570230687,53.675292374813,50.74599706418483,47.913236255897,40.197894285395,50.663873457158,50.695290865863,59.145197250371,63.621884853472,59.854413749456,58.259148391054,59.239660978136,61.247507629889,64.038863607314,76.757458767318,57.63620250761024,58.815966592663,54.701966678864,58.917758424762,69.600375867935,44.811649124292,44.196653825694,46.608816784427,51.305684516739,54.189250655318,50.437914667025,66.548267616796,78.982991116728,56.59310798927026,50.137909871534,48.188442736685,59.41958972997,60.115940651061,57.762736877223,55.456880054088,59.893842789392,65.624505416827,67.799762717038,61.680135959375,75.145107022169,79.60284927255,61.73564192482599,60.575022562601,56.009940748991,64.454087011641,65.229730003503,63.798917372796,66.951532017131,70.74123325133,86.278543626895,78.282771151491,73.068352309879,71.704026847702,65.777282618563,68.57261996021025,77.298196959926,71.688543901183,83.133861964118,89.052448335116,77.965506560481,90.513298204641,87.928978701362,89.039873885224,84.600697342545,72.234466877443,76.47155953488,76.554568991956,81.37350010490626,85.533575739742,65.747480207153,73.780633562258,79.462936828446,84.647127852673,84.759068708967,80.149316274674,75.570084229677,77.868206129613,71.202721322431,80.013540690374,80.983250029553,78.30982846463009,83.825818527702,73.225239610222,66.215437930514,68.348067846766,71.977535090774,73.11686964376,75.074491779593,70.620251161272,68.205619592112,70.500799497663,72.241194561946,73.338491106635,72.22415136241327,89.095343826376,70.409967808032,73.553632945978,81.640627842089,69.28176367498,82.036819872612,73.020609858374,70.058988274725,77.004255849386,78.130597784885,73.442418668826,73.17203293769,75.90392161199608,63.968294307496,62.923402414778,66.074408911586,78.120201041856,83.66312442453,63.070907931137,68.480858347943,69.75097986731,65.586333970818,68.148490244661,85.202154263247,60.944284455389,69.66112001506261,59.226400254259,59.015600013196,61.730682548658,63.707050357191,69.168594983187,65.817398206926,69.000156981044,68.790354488193,73.249072118043,75.623142477997,68.825792993574,75.103783946761,67.43816911408577,70.161879891467,66.51260827395,70.792445878217,65.574713524675,63.848874198826,63.719260499689,67.001592254511,65.042848752939,61.760614300641,63.176646086607,62.042892977174,66.184976932966,65.48494613097184,64.527627760978,69.306842771279,75.71655675267,92.561363331069,69.423490274223,71.073935180034,80.57955792154,75.463680205475,75.465629317594,72.549638178615,74.378435507819,76.133137347577,74.76499121240609,64.687798450393,84.762773745054,78.013787115122,81.215702900031,71.024446763426,72.75176171126,79.33753663618,79.602544081066,76.215503217804,76.709142895966,75.136727712975,74.081118549342,76.12823698155158,72.858221572591,66.730401774748,74.603773723236,72.734687056262,75.026288690206,82.244125414885,84.027936121041,88.793211227513,90.14603908536,88.076750881687,86.52607278575,97.280556621368,81.587338746221,102.226890713111,101.170920292025,91.851211673126,95.109834105671,98.003826297598,99.217145004435,96.549469718759,94.694184218743,99.302802727185,102.123354213063,102.646491597055,117.103869439229,100,88.918860354157,75.142494566161,88.144001936611,84.846613569404,83.619745459678,83.635185396227,86.034819236897,87.172799789935,88.102546475768,86.614968472853,81.374860401851,76.718059960458,84.193746301667,73.950826910724,64.433860624549,67.498575396502,53.077379487039,56.551775591723,68.484925507845,74.321916691383,75.055277001135,74.379149170529,76.195488829163,72.139226625355,68.077468330258,68.680489180517,59.690584523929,57.356274906414,61.578497317542,67.291951552941,71.322457100109,72.620507860749,67.464582355183,70.296935007235,65.209404357834,64.726523104863,63.532712599451,68.088886083664,65.76494306416,58.359270552842,57.832475550602,63.054570311014,63.131534082912,66.769467964736,67.862539032873,75.727225738924,78.686678060212,68.857681435396,67.843151719472,66.193175943638,70.215912961406,67.044473612836,59.052340856725,64.877542652889,77.016544589269,64.748730826753,65.81422858287,73.38074600221,75.141967307349,79.518012209136,72.745308128662,62.544673078645,64.445666939628,71.969497432352,69.271271550541,56.725543741583,69.625703102197,,,,,,,,,,,
Índice de volumen físico base 2018=100|Actividades secundarias|21---Minería,41.010564465252,35.963912872344,38.910217328341,30.666602597083,40.150490777952,41.544631863473,39.180655215215,40.632991223469,38.824518847032,43.312648223694,42.284427574118,39.530052733795,39.334309476814,48.244557293271,35.078620401079,48.765581759885,43.138971993331,46.077174390808,52.946185581213,54.1485033351,54.786134275871,53.172152177872,51.972906283235,51.597842320607,52.786710185562,49.3929449998195,52.514314223879,44.421598821172,45.625420351417,52.106314807464,51.741521587948,45.511851932797,55.097467073175,52.783314380323,49.556424807874,55.011429683788,53.410181436726,63.818008226761,51.799820611110334,52.686412271565,52.838720931833,51.425290932421,49.804387255459,61.568481464597,49.755935334715,54.806244775687,60.979986423649,54.799486160283,50.252976192468,51.418182769567,58.810568745385,54.09555610480242,59.799289940197,56.563045534121,63.611537499275,51.614350779344,65.356310453021,55.448662346158,47.855533203768,59.549282981714,52.099085417439,53.966420789331,48.934384301311,53.175181520749,55.66442373053567,54.39808699283,50.645490806965,46.276281056421,63.842788117987,53.032894487877,58.400507193045,56.654981076551,66.192252154137,56.566520567795,54.991701617108,57.730558528357,54.412824984845,56.095407298659836,71.395336194353,64.928895281278,54.281679211544,55.996252768429,62.260700495518,71.873062760412,70.122822950756,48.711204142211,34.681241252475,39.607318676828,61.798841803732,52.497786898001,57.34626186962808,44.497879407192,50.943980238914,54.384233737302,40.632085706527,47.883567228644,47.561472683329,46.061639500767,49.188340212609,51.978178915202,34.709910049049,39.957777188713,50.956720263779,46.56298209433558,61.757440120981,49.935445280714,52.623183536921,50.219152971495,50.900324147674,55.461089425807,45.261379466657,41.015006816521,49.740480909273,54.390134731451,47.984585773939,53.384065566579,51.05602406233434,63.292595266488,47.190301028824,67.057630755724,57.845096473748,61.388230492785,54.142906235639,53.908674096268,59.675161874969,57.443841638469,56.396824554951,62.542752930993,53.059332498406,57.82861232060532,65.044430394664,51.380919336934,57.222236091427,63.016305870702,68.126552879509,74.861039250482,68.940050842441,69.730168934259,70.042969729103,74.492988424486,69.372482540551,68.158764390803,66.69907572378008,64.613261674882,64.935564627841,68.852497449944,60.252146687299,71.362864289953,67.156608888705,72.049701927265,73.497555168766,61.964033751749,64.390505051662,69.230172344474,60.462124982636,66.56391973709799,80.428476872082,79.331219019357,87.085785518357,80.111889542445,94.791060544078,88.192076436211,89.572752074524,91.997503312576,81.185605270606,89.369709984802,89.63440901174,83.881863001922,86.29852921572501,95.084379734149,104.439595902689,99.861046743835,107.613319020635,110.779614284727,105.827825537369,113.577965664706,106.593331832271,101.396383451504,104.164281330955,100.2223653785,89.648463982121,103.26738107195509,102.898154480707,92.753150823245,104.176077189173,95.705552946362,101.327828926033,103.696675046538,105.49004178425,107.558191805195,96.902775290207,112.572847591942,101.417791524504,104.456277590297,102.412947083204,106.301292496133,92.969051474988,97.324167633437,96.153539925485,103.803161320168,100.281467315241,106.854459564572,105.920814472962,97.091227602359,104.339943428865,99.730238300161,89.230636465629,100,90.805875900793,88.092250604877,95.391852410551,90.672384013349,93.900190275261,98.710726536591,97.762177652693,92.493563199342,89.261740791174,94.041643648857,89.661985105928,94.173500798233,92.913990911471,97.259111722583,92.126287463284,89.722288286386,77.216965264949,90.245347549557,96.845749517582,101.567108803893,92.924630597481,87.817099141343,96.114068270124,88.270555321991,84.984532244104,91.257812015273,83.098715510063,87.485639632602,94.706289781039,91.815403325273,99.591495285325,99.03793177821,92.937317655158,92.625839085862,87.775464881252,88.478501441745,88.15765428305,83.840055291943,90.79585899596,86.98052469695,88.792889420679,97.117005385868,90.511161421183,102.283159878621,97.313798443739,97.795742930848,100.880120973509,85.624425076654,95.213292469266,92.256920608413,92.758746413614,93.960648976612,90.261982584194,90.980828722295,97.218632943357,93.032606976582,95.221950780122,98.941405118466,98.258765493605,94.65896213151,92.171227018363,89.563626039336,81.23913118541,88.608512915423,92.513135992389,85.427887932859,89.03507291297,,,,,,,,,,,
Índice de volumen físico base 2018=100|Actividades secundarias|21---Minería|Minería petrolera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
Índice de volumen físico base 2018=100|Actividades secundarias|21---Minería|Minería no petrolera,41.010564465252,35.963912872344,38.910217328341,30.666602597083,40.150490777952,41.544631863473,39.180655215215,40.632991223469,38.824518847032,43.312648223694,42.284427574118,39.530052733795,39.334309476814,48.244557293271,35.078620401079,48.765581759885,43.138971993331,46.077174390808,52.946185581213,54.1485033351,54.786134275871,53.172152177872,51.972906283235,51.597842320607,52.786710185562,49.3929449998195,52.514314223879,44.421598821172,45.625420351417,52.106314807464,51.741521587948,45.511851932797,55.097467073175,52.783314380323,49.556424807874,55.011429683788,53.410181436726,63.818008226761,51.799820611110334,52.686412271565,52.838720931833,51.425290932421,49.804387255459,61.568481464597,49.755935334715,54.806244775687,60.979986423649,54.799486160283,50.252976192468,51.418182769567,58.810568745385,54.09555610480242,59.799289940197,56.563045534121,63.611537499275,51.614350779344,65.356310453021,55.448662346158,47.855533203768,59.549282981714,52.099085417439,53.966420789331,48.934384301311,53.175181520749,55.66442373053567,54.39808699283,50.645490806965,46.276281056421,63.842788117987,53.032894487877,58.400507193045,56.654981076551,66.192252154137,56.566520567795,54.991701617108,57.730558528357,54.412824984845,56.095407298659836,71.395336194353,64.928895281278,54.281679211544,55.996252768429,62.260700495518,71.873062760412,70.122822950756,48.711204142211,34.681241252475,39.607318676828,61.798841803732,52.497786898001,57.34626186962808,44.497879407192,50.943980238914,54.384233737302,40.632085706527,47.883567228644,47.561472683329,46.061639500767,49.188340212609,51.978178915202,34.709910049049,39.957777188713,50.956720263779,46.56298209433558,61.757440120981,49.935445280714,52.623183536921,50.219152971495,50.900324147674,55.461089425807,45.261379466657,41.015006816521,49.740480909273,54.390134731451,47.984585773939,53.384065566579,51.05602406233434,63.292595266488,47.190301028824,67.057630755724,57.845096473748,61.388230492785,54.142906235639,53.908674096268,59.675161874969,57.443841638469,56.396824554951,62.542752930993,53.059332498406,57.82861232060532,65.044430394664,51.380919336934,57.222236091427,63.016305870702,68.126552879509,74.861039250482,68.940050842441,69.730168934259,70.042969729103,74.492988424486,69.372482540551,68.158764390803,66.69907572378008,64.613261674882,64.935564627841,68.852497449944,60.252146687299,71.362864289953,67.156608888705,72.049701927265,73.497555168766,61.964033751749,64.390505051662,69.230172344474,60.462124982636,66.56391973709799,80.428476872082,79.331219019357,87.085785518357,80.111889542445,94.791060544078,88.192076436211,89.572752074524,91.997503312576,81.185605270606,89.369709984802,89.63440901174,83.881863001922,86.29852921572501,95.084379734149,104.439595902689,99.861046743835,107.613319020635,110.779614284727,105.827825537369,113.577965664706,106.593331832271,101.396383451504,104.164281330955,100.2223653785,89.648463982121,103.26738107195509,102.898154480707,92.753150823245,104.176077189173,95.705552946362,101.327828926033,103.696675046538,105.49004178425,107.558191805195,96.902775290207,112.572847591942,101.417791524504,104.456277590297,102.412947083204,106.301292496133,92.969051474988,97.324167633437,96.153539925485,103.803161320168,100.281467315241,106.854459564572,105.920814472962,97.091227602359,104.339943428865,99.730238300161,89.230636465629,100,90.805875900793,88.092250604877,95.391852410551,90.672384013349,93.900190275261,98.710726536591,97.762177652693,92.493563199342,89.261740791174,94.041643648857,89.661985105928,94.173500798233,92.913990911471,97.259111722583,92.126287463284,89.722288286386,77.216965264949,90.245347549557,96.845749517582,101.567108803893,92.924630597481,87.817099141343,96.114068270124,88.270555321991,84.984532244104,91.257812015273,83.098715510063,87.485639632602,94.706289781039,91.815403325273,99.591495285325,99.03793177821,92.937317655158,92.625839085862,87.775464881252,88.478501441745,88.15765428305,83.840055291943,90.79585899596,86.98052469695,88.792889420679,97.117005385868,90.511161421183,102.283159878621,97.313798443739,97.795742930848,100.880120973509,85.624425076654,95.213292469266,92.256920608413,92.758746413614,93.960648976612,90.261982584194,90.980828722295,97.218632943357,93.032606976582,95.221950780122,98.941405118466,98.258765493605,94.65896213151,92.171227018363,89.563626039336,81.23913118541,88.608512915423,92.513135992389,85.427887932859,89.03507291297,,,,,,,,,,,
"Índice de volumen físico base 2018=100|Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",24.317906349171,23.467866070595,24.273754431272,24.647897033067,26.655307587976,27.37541290776,30.257993658616,31.72777283438,29.787131111158,31.040160803638,29.354820657233,28.016072976905,27.576841368480913,29.974252882158,29.041843924166,31.754602040779,32.563010834348,35.350326097921,37.324975122265,41.28773595905,43.298175061157,41.545652976165,40.555577347115,36.672786886898,35.518740273477,36.24063995045825,30.952567242266,29.13179639442,31.878929427977,32.793947495651,35.20299644638,36.021066699449,40.568016020239,43.968632342415,44.587271651205,42.317564899376,39.44447540413,36.595114456673,36.95519820668175,38.870218637137,38.032552517943,41.084540412941,42.276551548903,45.992989128569,50.407908819648,56.688967160645,57.934412839913,54.914632690307,55.879861368596,51.158207883451,46.523607263326,48.31370418928159,39.177520011657,37.311164909918,43.526044653496,41.379380900664,45.416243639632,49.967301610276,55.207841272316,59.686981820099,57.724650973744,56.928538648795,51.226822962147,46.703384525718,48.68798966070516,47.737489185178,45.774683372363,48.88258482188,50.159153140552,55.089585514366,57.388402016014,66.016065977629,68.610308006679,67.140966487491,66.49871261195,60.440369497548,55.719339823511,57.45480503793008,52.385081775454,49.194403999551,53.779186301258,52.165847173962,56.737418223734,60.136441092367,68.903883079656,71.06862925948,66.945987669505,63.519505293996,58.062108156025,53.888604492443,58.89892470978592,56.247577899834,53.110146785308,57.831285725668,57.483891237648,61.595228609501,63.939303137113,69.708317379076,74.961678635158,74.044194790535,70.316875637402,63.262000707775,60.536497801431,63.58641652887076,67.559122695025,64.134236874813,69.576425221836,69.186440556032,74.172135804184,77.782010866856,87.120296231281,90.507044018015,90.844626422604,89.690838550374,77.872631248486,73.73624698862,77.6818379565105,61.950675178835,58.879364051015,62.426512979349,62.877551984542,67.724005228308,70.729708191719,79.845608150079,81.705246481324,78.767721977361,76.544560282371,70.864972135278,65.337666809331,69.80446612079267,69.692874047215,66.178409101508,71.447999208285,71.720845902568,76.908727835727,80.040101778965,89.203357529128,92.595813901351,88.770565653827,86.86917123965,79.846507698731,75.761167468081,79.086295113753,74.75416054665,71.013749068907,77.75029222207,77.607545553262,86.302989859606,93.379191778936,100.653075138724,100.941049926898,79.388673339957,81.80958340706,78.737403340552,74.508531400219,83.07052046523675,72.597881012644,69.161564860704,74.919105863564,75.891845059827,80.880923353984,87.245640184603,97.611477117837,102.181822739831,100.085302287517,96.733750934149,87.545764846628,78.686784578002,85.29515523660751,75.058346921808,73.102172306751,77.571716842376,77.484799093245,83.694028431649,89.254597086052,100.951241898504,99.693233429175,96.443472376556,101.542928863297,93.692261550438,83.237939065824,87.64389482213959,79.843952559319,74.905259573145,83.070848267414,83.397784470388,87.664861260555,91.88403620197,108.935842710752,113.520936222131,106.296181846358,105.239952404747,103.095021838395,91.786634845989,94.136776016764,93.734270177068,81.997198166973,84.716415285174,91.347363664211,97.266926076028,102.401436241456,116.061407320012,119.361788921002,116.240379147828,107.245674276057,99.419271446661,90.207869277529,100,87.052429502748,81.383749656141,85.84735356373,87.708177505695,92.239723257605,99.969546602943,115.399062149984,120.965397853053,120.274987869589,114.281335944473,107.149919041112,96.626481435104,100.741513698515,96.012567085371,92.327530002212,94.399392032376,87.633628088462,87.768539588681,98.897855454575,120.035681193942,129.029929784284,131.861465414384,128.024532739049,111.310536783376,95.260507393479,106.046847130016,79.032930312484,71.244827867064,75.616504238382,75.349071749858,82.239004767207,85.997767684843,94.311171603269,93.612251549962,87.616903255183,86.278349357352,79.246846189411,74.346682437861,82.074359251073,68.749846072949,64.558634005298,70.439574994943,71.404826545987,77.947699921802,84.941054415704,98.515174018624,100.090741870436,93.653680405417,91.060058205066,79.205632857622,75.741231336244,81.359012887508,70.003945451992,66.947571215933,72.154687420781,70.600994813725,76.220488548667,84.100062114631,99.053111837827,101.576154472336,100.410967930665,93.079850611463,89.828787925504,80.846139653755,83.73523016644,71.986249540065,71.115184727564,,,,,,,,,,,
Índice de volumen físico base 2018=100|Actividades secundarias|23---Construcción,46.502136458453,54.278103920505,60.024037241809,61.640365792877,43.17479692785,50.61495356993,45.021238910021,45.377894362758,75.71575505646,61.880367582152,60.880469174447,60.253191262972,55.44694252168616,48.740276044235,39.284917752679,51.596179098612,53.235702293354,65.412781124507,71.255065804515,63.350534778024,59.517345295721,61.90831020944,65.932590490821,73.079624523101,94.259755469276,62.29775690702374,65.649459132155,60.667156504277,65.356908540911,80.944946024841,39.425368908256,39.742641545811,41.050992947058,47.518985022803,52.933598941397,46.118110963154,75.689909280333,96.801850376634,59.32499401563584,47.875299235121,46.202962723005,62.277535693908,63.193551726762,54.336767649337,52.956598026469,57.147322092894,63.996831210009,69.15340233329,59.588771855778,85.363737747634,93.210599895587,62.941948349149506,62.226819094353,57.633266930892,65.337859250466,70.236323752475,61.799155481696,68.863365144601,75.674367700051,97.921016453319,87.672720020933,76.53554803315,79.464431788397,70.861407733772,72.85219011534208,89.338664135757,81.534628587728,100.984648021559,106.202051256991,87.983079547955,107.421941144325,99.868096522343,99.157522425662,95.507754851982,71.224714384537,81.961992910192,85.568722959605,92.229484729053,98.64173912033,68.737191504278,82.618117514102,93.253522589893,98.175868599581,94.426811169064,84.346265253369,80.635144305438,90.464456057524,75.66479709191,89.394519491196,95.650932107378,87.66744706700524,102.034310387624,83.801103337731,69.531643343404,76.291756154517,79.652618411968,80.149388165226,81.689278816972,72.079237480057,68.228402004056,75.602276283785,79.429447792567,80.282257664552,79.06430998687159,103.197796420008,75.950581687375,78.135589612683,92.806412763237,69.936966309772,89.076341654149,73.163168649077,67.852363390453,78.355584574999,76.903989947345,75.163185339744,75.532140738849,79.67284342397424,62.124532446383,65.618358620004,64.307245939729,86.22097600812,93.300524690362,58.88078221415,66.621444898179,66.445045417008,61.501229647194,64.833248373612,93.434708958006,57.020035377534,70.02567771585676,51.354007893421,55.107794477932,56.715803531821,57.893194281403,61.576486637071,53.937016860225,57.285117259459,56.060593042299,66.960807958024,67.581572339024,59.883086517358,72.799257690066,59.76289487400859,65.644305648388,61.487509845241,64.885225417374,57.837601353975,48.83889828353,46.864631590528,48.619299684357,45.33370280499,51.28464542969,50.53713134547,49.210349452916,60.016183355735,54.21329035101618,55.057558982455,64.418561484435,70.793400519902,100.041785901211,55.872251509415,57.719292438228,69.092505759549,58.411534372654,62.770052078304,56.081473160297,62.756211139572,70.933140243346,65.32898063244734,50.300545420866,82.432960847206,70.103461932723,73.164541589951,53.47796552075,55.15763582831,61.240969715666,63.675853325063,60.071690443011,58.432260040722,59.76536295319,64.670036234025,62.70777365429024,60.762766673272,54.144211279463,60.962030552076,60.281146819232,61.137680661295,70.922880471309,68.292307067813,73.771569154045,81.360846734445,74.936781012273,75.52316936421,97.974332680806,70.005810205853,105.730752281558,110.596812488905,92.338851577405,95.205862216623,96.172418449389,97.17735351393,87.199300976597,82.490950925375,94.324703280827,99.544870513179,104.555516500384,134.662607275828,100,87.995115313814,67.894525092257,86.019269793391,81.037385762783,75.950361055504,72.328167244063,71.175152019066,72.187068240956,75.677289649786,73.245146083815,68.485111530976,63.469971154362,74.622046911731,58.495870366043,45.25362877942,49.40613780757,31.948084921264,33.700725729276,46.078958960568,48.186024613526,49.128494819976,48.796438728354,50.381228258596,51.287887698968,50.703424050041,46.947242061134,43.060768917782,41.291331001472,43.555127258271,55.009355217348,57.231576405764,56.88446919006,46.723038782124,50.966014012336,46.917352764643,46.262147456179,46.360341120608,57.154752230551,49.284689529762,42.042928054011,43.456256371956,46.95686608017,48.22083970733,49.160985261875,49.140729791631,57.994109060541,61.415211379899,51.396828027701,48.763870285245,50.513615238417,58.486442207855,50.629056788886,42.346833409884,53.895339318184,69.622577249209,50.688182738998,49.354315203536,57.750042895174,56.648348290898,63.80114390344,53.509705606012,39.795389905257,45.186959937363,60.422282149565,53.58509338396,38.790674151392,59.245517476273,,,,,,,,,,,
