Descriptores,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2003|Anual,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2004|Anual,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2005|Anual,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2006|Anual,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2007|Anual,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2008|Anual,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2009|Anual,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2010|Anual,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2011|Anual,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2012|Anual,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2013|Anual,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2014|Anual,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2015|Anual,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2016|Anual,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2017|Anual,2018|Enero,2018|Febrero,2018|Marzo,2018|Abril,2018|Mayo,2018|Junio,2018|Julio,2018|Agosto,2018|Septiembre,2018|Octubre,2018|Noviembre,2018|Diciembre,2018|Anual,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2019|Anual<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<P>,2020|Mayo<P>,2020|Junio<P>,2020|Julio<P>,2020|Agosto<P>,2020|Septiembre<P>,2020|Octubre<P>,2020|Noviembre<P>,2020|Diciembre<P>,2020|Anual<P>,2021|Enero<P>,2021|Febrero<P>,2021|Marzo<P>,2021|Abril<P>,2021|Mayo<P>,2021|Junio<P>,2021|Julio<P>,2021|Agosto<P>,2021|Septiembre<P>,2021|Octubre<P>,2021|Noviembre<P>,2021|Diciembre<P>,2021|Anual<P>,2022|Enero<P>,2022|Febrero<P>,2022|Marzo<P>,2022|Abril<P>,2022|Mayo<P>,2022|Junio<P>,2022|Julio<P>,2022|Agosto<P>,2022|Septiembre<P>,2022|Octubre<P>,2022|Noviembre<P>,2022|Diciembre<P>,2022|Anual<P>,2023|Enero<P>,2023|Febrero<P>,2023|Marzo<P>,2023|Abril<P>,2023|Mayo<P>,2023|Junio<P>,2023|Julio<P>,2023|Agosto<P>,2023|Septiembre<P>,2023|Octubre<P>,2023|Noviembre<P>,2023|Diciembre<P>,2023|Anual<P>,2024|Enero<P>,2024|Febrero<P>,2024|Marzo,2024|Abril,2024|Mayo,2024|Junio,2024|Julio,2024|Agosto,2024|Septiembre,2024|Octubre,2024|Noviembre,2024|Diciembre,2024|Anual
Índice de volumen físico base 2018=100|Estados Unidos Mexicanos,74.13469327823,72.634389934811,78.213995613387,75.300081368266,75.399668063576,72.739041127522,75.596048508601,72.951199192572,73.069219544112,76.825601027805,73.648088173262,78.982207819238,74.95785280428184,75.8233959129,74.143390671888,83.113894729656,77.715945014881,76.827520710659,77.439786303491,77.649867635982,76.666172517116,75.4792019436,77.283195382263,77.788754886431,81.53268380932,77.62198412651558,77.580161834443,77.526909869824,81.738412167513,82.573036639676,80.062015351973,79.090488099346,77.827532089174,80.281618269889,78.351886694754,79.458340662095,79.719012196137,81.208367830625,79.61814847545408,78.939147239358,78.344615715755,86.123047365949,79.726715305299,83.129409114672,80.799025933018,80.663074977355,81.913695670897,79.791042173022,81.823527079288,80.862084939079,82.448656443659,81.21367016311258,80.707026715402,79.00750009404,88.880091335651,81.271476620879,85.052980069263,82.35093769778,81.92256722204,83.274721173764,78.793381710005,84.089388883894,81.633599620478,81.709355474203,82.3910855514499,83.274756061032,83.552654945168,85.168091689171,87.873975260841,84.121102476364,81.458462806446,84.339233393828,83.015142033233,80.272150760214,84.174485924078,81.92248847894,83.116000936399,83.52404539714283,82.171374562331,80.929051920299,88.739572163092,83.020518627159,80.436349517266,81.751391657683,83.577207537123,81.677384487964,81.279009441432,84.480346749205,84.598822124587,85.168423579645,83.15245436398217,80.830723548423,81.49313740265,89.952273250534,84.594694302639,84.431244781063,84.003517561977,85.348823930458,84.487383903366,81.61305951569,84.468816308102,86.337290860843,86.317070391033,84.48983631306483,82.894561985118,84.085433936312,91.607472913694,85.780021922045,85.828712370098,84.834738136519,85.186648729276,87.664565916571,84.449489445768,86.818553826437,87.992877958926,87.255556716987,86.19988615481257,86.509078433384,86.75005511535,94.147907853739,86.885757179592,89.36140985906,87.274478035242,87.162166154434,88.440081011866,84.532094331917,88.571586312764,90.281003982355,90.085157419102,88.33339797406707,88.586257670526,87.013622607129,89.909903264224,91.441679550506,90.373898740747,85.980083356255,88.848076572736,90.187977174188,84.23558167919,90.462110910688,90.085682199727,89.61360861802,88.89487352866132,89.671320201505,87.128321859005,93.791267202892,91.312804964041,92.336103012494,88.587011254562,91.028322602317,89.386828432377,87.01844014244,90.096897767047,89.424148722961,92.909687042975,90.22426276705134,91.091165229207,90.23656920859,95.375673468218,92.829477157899,94.017519192664,91.535483452049,93.597334706646,91.441989221769,91.247736111677,94.343835740923,92.412900957219,94.986908204186,92.75971605425394,92.195959502731,93.902821756846,96.909479809079,98.530907920393,97.198823712599,94.155425966623,93.994482249829,96.500894951426,91.91754745172,94.631495629299,97.256434778455,98.712598701629,95.49223936921909,96.810007124599,93.94956404896,101.796857059755,95.48898901293,98.8973953372,96.14404425099,95.31790268822,98.752992339188,93.324691000536,97.295031074265,99.714725658664,99.617687923458,97.25915729323,99.11973189549,95.701129633989,102.047962633702,101.633076171146,102.761674810572,99.894975275028,98.97001889119,102.181491876377,96.013640296057,100.214830536818,100.647171144344,100.814296835287,100,101.568404489048,99.382221270209,104.690171898832,101.986574233594,105.540856624788,100.946290444667,102.022498689513,102.052927538891,97.041037125299,101.960736320932,101.03172934973,100.546724301586,101.564181023924,100.715899085787,98.829149178665,104.254697255241,89.60204687171,89.675431911332,93.612272649488,97.484045608029,96.933003671314,95.92204007277,99.300522548549,98.534622811488,101.112926706989,97.164721530947,98.400016057441,95.512627587415,103.991818456908,100.659413179015,101.255368883254,101.685858628146,103.140836301587,109.898692667654,100.438097750771,102.477655048609,104.921313098042,105.70838578614,102.340840287082,102.225568008135,101.268703889704,108.50976972509,104.87723116719,107.387325186646,105.796389480811,105.834865291942,109.732248917499,107.224006836808,105.73227406588,106.597148378921,105.902706528813,105.924019789787,102.759873840008,100.729732997267,105.761123669784,101.89120821983,103.643901016536,103.35364699869,102.644908195691,105.95329690651,104.196504598969,104.292717004985,105.149433516899,103.568680009485,103.662085581221,102.343939735146,100.932486026634,,,,,,,,,,,
Índice de volumen físico base 2018=100|Aguascalientes,50.090764007264,49.761620790752,52.460028269637,54.351240685954,52.659412155896,57.404910174254,57.832505734077,59.261900886386,57.488352303616,62.812822104941,60.191758488292,58.765170994981,56.090040549670825,58.175366475716,56.223642152249,67.123359838456,58.436776202654,60.543754343902,67.679894098678,66.21907854011,70.762531546516,63.437201693755,65.025810036149,64.981579303169,61.107407971053,63.30970018353392,60.635865952582,62.567498779097,60.601794449042,61.873864427599,62.507481829233,66.371246751577,65.177652722997,71.392344184077,62.533143557955,63.104562299457,64.909784569747,56.829090356795,63.20869415667983,60.54955179778,65.74563466289,65.761688334859,61.491674723874,72.296039558617,70.117375925589,71.846224687587,70.776679315272,68.068942596137,73.786642722625,70.061289254915,69.153605891786,68.30461245599425,66.253129754556,68.879029357099,76.521305522449,72.119591601094,76.700390264014,76.756667868579,77.24672542801,76.101075987034,69.311197982478,77.90709595337,72.594388309307,68.323028624896,73.22613555440715,69.454101631306,68.036995780638,70.370420306874,71.194604813085,69.988003926031,69.55774469732,80.840693867099,69.297050991969,66.484926955111,76.067399078082,70.161760101315,71.30228591728,71.06299900550916,66.514834920329,68.818162285619,74.981504225021,73.35703089126,73.66332264903,77.64131424492,82.474215493878,75.586714599229,77.319648859114,76.974861569178,74.567922847681,76.175664104261,74.83959972412667,72.887236683911,68.476504549439,79.577099545444,74.074694476989,77.149622396245,79.076767198062,79.269701563001,75.652016327362,75.810614417457,76.949272758082,75.562765546712,76.171910993381,75.88818387134042,69.668591440586,71.841536163077,82.313112027888,72.479371777551,74.782487263998,81.995833554021,78.128484781355,79.240039694554,84.764253985354,80.55832533787,77.668846492437,82.227880953453,77.97239695601199,72.917647972517,75.451681439182,81.018131874892,72.905848296238,81.379826184441,76.477696152739,77.564837060998,81.825968825759,76.598281802781,80.661041945283,84.049653608289,77.510999948968,78.19680125934057,77.086014938794,75.181168113209,78.981977730016,79.884973290609,79.009340047918,77.481085733827,80.171827028375,83.206640759037,79.840092945187,85.91519550117,83.852238678036,86.901254525318,80.62598410762466,81.547078745152,79.548780906721,82.58022873016,81.138352160299,82.087231222666,81.460709115929,84.041324463805,80.4875027946,81.425678509749,89.339031205139,83.10834930722,87.727517935747,82.87431542476558,80.956360475311,83.154741506396,91.728777633203,89.260912602566,90.639971511475,94.057925621151,92.943641656035,90.556265635667,90.982108515824,96.050371737898,92.116411809541,93.366860991543,90.48452914138416,89.745019351421,89.750394609496,97.149330002975,95.476866983234,96.005357892412,102.847037237494,97.26442746854,101.437433839784,94.638550681385,99.829073972473,101.158834083346,98.120783469699,96.95192579935492,94.418596854,91.31985365118,102.58763153541,93.268044424354,101.743853996627,100.055176652546,97.371204535364,100.179804496205,92.160297115686,98.334783213497,98.248343493532,98.458632977127,97.345518578794,94.125314881134,92.591102747883,99.322844855722,98.480191663467,100.494527791331,98.031556230974,98.528525479584,103.824822744394,100.589169141716,104.720217096207,105.367556238416,103.924171129173,100,106.410239981622,96.639888898665,102.237676755585,101.840399975893,107.277444321775,105.890373477068,105.592678394261,103.071438493243,97.390775783885,108.200558771969,104.997012386971,100.154235502464,103.308560228617,105.365806321613,96.062114217374,98.696740198494,82.365262599209,89.701773373291,107.156406448895,102.962530571302,101.325998726681,102.19959214173,103.866870640217,102.832470449049,107.047399121584,99.965247067453,103.414382625871,91.667694880329,102.822724792121,99.740696625551,100.905434918132,104.360899304169,101.947633643625,109.932534785439,100.57596140623,103.951579949132,104.870486959612,105.099713264832,102.440811929587,97.473383919201,97.557627531744,109.502045279739,103.334577546464,106.770492301095,107.714146386432,107.306801444819,112.531197250727,112.547122160889,108.195372441233,108.4605386093,110.123423026276,106.79306065816,102.352054697546,100.760542374327,105.785580406122,102.158745791789,106.44054514488,103.464214973542,103.122087130803,109.46068057446,109.201413262409,110.132677809022,106.321856343013,102.627071946106,105.152289204502,103.825264617235,98.651929292911,,,,,,,,,,,
Índice de volumen físico base 2018=100|Baja California,71.63672995333,70.045159730901,76.306191424498,72.620692206827,74.466540181286,70.579958752381,75.810611803625,72.995264334487,72.606063664637,75.258230806832,69.933149814111,73.842567070148,73.00842997858858,70.261406518603,67.332332378155,79.453568773252,73.347175920098,71.935379153691,73.610736733052,72.998761529106,72.706880806792,68.396796554349,68.805447253455,68.318846042132,69.127491777957,71.35790195338683,68.315747484211,70.860650931299,74.625698249504,74.602520862175,74.406352648879,77.249503415063,74.147221344877,76.164410730869,72.205498081154,74.76115156733,75.190209743743,72.652193226506,73.76509652380084,73.224783961664,72.186674116001,81.810574964334,72.259752495285,82.280617448589,81.64441473196,81.285927626202,81.842601190136,76.865263771814,80.538890796089,80.791620465564,75.889941874418,78.38508862017133,76.354573244354,74.921903448819,86.686261553164,76.244321624949,83.860879249071,84.282651108292,82.273310212306,83.202828806075,75.183548027945,83.763186881779,78.227789449514,70.87040016329,79.65597114746316,77.874174645068,76.495817197069,74.101252877087,78.672130658381,75.50284876875,72.233355480867,78.462672507649,73.999529980135,72.452207943521,75.757293210239,75.654791145833,74.796464376785,75.50021156594866,71.006154635469,72.38254140871,76.238047631458,81.233971055673,78.584815033212,80.884804746121,87.482177368462,76.207891115261,78.466958449132,77.094858321048,77.285805170941,78.699176463227,77.96393344989283,67.807618277349,76.817810984361,78.945807800014,75.587429916093,84.56088591112,74.729081662924,79.922350104683,84.085213360788,75.539708634752,80.117636383596,77.359072975296,78.39255425164,77.82209752188466,72.246094250575,72.302707443234,79.399946391063,78.223785632616,76.724450225151,75.999035377825,77.115452741462,76.987708422322,75.422131385507,76.573044774547,76.977324661602,75.399779718022,76.11428841866051,66.573611245675,72.099193699164,81.482692955612,77.632729695871,80.136173474781,82.686303960744,80.406160504739,84.530923906364,75.6671980146,81.197940021086,79.67547444488,76.916925881492,78.25044398375067,74.038345415463,72.60794640004,77.271151563405,80.071659775979,79.885941144092,78.182077093464,83.508987435284,82.141942998331,74.784779869439,79.180765127175,76.009042468097,75.798868230439,77.79012562676735,75.302194305235,71.908391493909,78.354841593455,80.658818896101,81.342647182941,80.158921488139,83.901629598163,81.776936303873,79.118643196029,77.704535048326,75.717122370947,78.680402660954,78.71875701150599,78.498345545206,84.990273786737,87.019741773518,85.071360294645,86.085589938699,87.902090380011,93.377927238957,90.43524733237,88.464595798437,90.323447699201,84.22048594703,83.906844418707,86.69132917945983,88.282444825992,89.33893670217,96.023128738599,95.691440230268,96.559938763887,96.030381277081,97.883337831267,102.046719709517,96.253544704691,96.284710680294,92.000654901377,92.46784448618,94.9052569042769,91.555128706252,87.270720824798,95.695154348407,95.900157674185,98.611020205235,101.976864406643,99.497558973914,102.90864440656,94.538248352773,95.022717281829,97.207100238169,94.575042167142,96.229863132159,94.426372391748,89.99814867115,97.785684396427,96.00562975877,97.93756113549,105.775578946272,106.323149465232,106.866732529314,100.369511588123,104.33209437145,97.532448508034,102.64708823799,100,100.144887059317,102.523179952338,100.409626008549,97.301805240016,98.644946317192,101.521608083613,109.171640944118,114.711416899376,105.968416784423,106.141957688345,99.217817102251,99.918348551687,102.972970885935,98.026206912483,100.406089819586,102.209920985417,87.797808904911,90.16010246912,105.643114536548,110.672284969619,113.21957615621,105.438392877587,109.870187557554,103.649689482065,102.513233237768,102.467217325739,96.290368497156,92.595221479833,99.942507480373,97.112097976386,102.6522476059,106.477975555821,109.314251765285,114.022807474642,105.787873272102,100.367250891028,104.981411542678,105.876963605629,102.951748095569,103.040051070625,101.331426764168,109.798125823128,104.868879360613,109.096559665194,109.136481088879,114.139159103477,113.840415259646,110.055663535646,106.047438145965,103.606345141341,101.884808754615,107.237112809441,95.969375223655,96.139409370616,106.343722679858,106.281774963053,107.366888364257,111.622034665053,112.331666711663,115.140490048415,113.935670408267,113.875004913939,113.152509454255,110.68930299563,108.570654149888,107.873243885611,104.827642849363,,,,,,,,,,,
Índice de volumen físico base 2018=100|Baja California Sur,81.863677942796,77.772156446228,87.622018124654,87.135445980847,87.786055448232,84.051669855777,81.36018563875,81.248559805253,92.985241873814,85.625256659557,71.534949405366,83.341225665294,83.52720357054731,75.001290843397,72.96883538124,82.302968794732,80.624251202335,82.237012755278,77.797732748295,76.561296064212,78.950818777935,85.175779586643,84.2975204559,74.29814167034,79.002201997235,79.1014875231285,74.306082482161,78.525960568827,91.285901928362,95.687472362398,84.804861754982,81.676668255509,73.820665875867,78.775444427676,82.562195994634,81.542393252441,73.226618787729,70.300745579445,80.54291760583591,75.974729319432,68.221992913814,83.097652094329,84.403278251489,88.561963123048,74.287642936737,75.583604131028,81.852001143481,92.861793068626,92.357484477792,76.843121682398,76.829863221235,80.90626053028407,79.176387857106,65.6960857365,88.811499448425,88.354005342398,98.099637350944,86.736695994903,83.713319295466,82.025650912132,78.714745731895,95.496383178594,82.265071491325,76.542485076252,83.80266395132833,79.750388860063,76.823400432306,75.251168898054,79.830951746022,83.711844931884,81.841845530432,85.569394820116,80.724365632805,71.770640930017,111.048474833084,90.920579665784,82.038058226627,83.27342620893282,79.491035591739,70.055657853924,74.476698299053,68.392037192083,77.238027267526,83.95239333922,86.382385522596,84.834628462288,72.39321311748,105.918856290198,87.290463247923,77.05591852306,80.62344289225749,75.079418750674,73.867056632149,73.604675622904,74.751183257546,73.780148352867,79.626605581754,83.521361296065,78.987667107418,73.91327533545,89.277795603476,91.420587274108,85.8219543994,79.47097743448425,78.468049671584,72.135896131976,77.164191049525,74.591904435641,75.106530368892,77.516413166426,79.627876438646,78.999310746853,71.779254861895,96.539106136065,89.071121236425,80.344130209974,79.27864870449183,78.144258678665,70.687091269437,79.346798756201,82.359373024242,80.696906582583,82.829476435278,69.542157189024,71.167416639565,65.371292055759,84.662854716047,90.581525781648,87.173753584133,78.5469087260485,81.643929437029,82.543577437458,81.076282172329,86.406537128423,95.333347331344,88.256055162223,90.123155797858,83.630649056735,68.935587655983,90.445394433027,87.334374446483,89.562861587321,85.44097930385108,95.044340261913,88.439267005235,90.89620609612,92.31997059346,98.084530503069,102.885812251428,107.231801113721,102.592092782772,88.078123030275,102.13526285086,98.51822010268,95.724406226815,96.829169401529,84.638004201566,83.79620394182,86.513229633792,88.732770462735,90.917422134568,95.473530013716,105.912692902538,105.32853927703,95.465044958878,105.117658260302,98.549809802316,91.516492180447,94.330116480809,90.372203526099,92.451915818309,94.341802432249,98.438992758633,96.972073127724,100.212143419622,98.487460886937,94.353091411767,97.721440825394,99.165700532238,92.328507170648,87.092556794703,95.16149072536025,87.64126528378,88.128968387419,96.189728956388,94.471073094299,95.266586962569,101.227538985714,100.18159313175,103.448201624147,99.04647445961,96.903970135731,95.099352563862,87.571046226054,95.431316650944,87.375771958202,89.357323527386,93.494566492084,101.823333272773,103.536724642046,105.555399527573,103.613351233496,108.163453039654,98.144630727046,105.718548763186,101.435381898266,101.781514918286,100,97.051483468731,91.786813286173,95.182390166309,93.765814990759,99.513118484023,102.368809913708,105.34230431656,105.427183788941,98.04452326061,103.183673115742,97.01443721982,96.555680554675,98.769686047171,93.602004387616,90.050934286294,97.58244943981,89.062901279887,99.796823818178,119.531051687373,115.559415392984,107.497850789329,101.533484063258,107.062317065396,105.799884894071,102.548003321017,102.468926702101,95.021932572998,90.527062624454,102.427438417554,96.798901061378,101.438551940335,112.049971960665,111.568475272905,117.373933760339,106.320859288631,105.009252781045,105.444496600694,103.851660931341,103.986044767695,101.126056446817,90.666604110839,103.544437693287,105.924851877646,113.640520028686,115.732796986164,114.797716330928,116.66720904607,108.442377742446,104.429936793733,104.092918598762,105.701583269477,107.063917410405,98.360149305742,90.334434899492,105.016526815023,106.149190223946,114.219211400218,120.224134120895,115.891474075906,115.600257252705,116.660575556078,109.651664279812,113.17667447638,110.288657652136,109.631079171528,101.667289035165,102.886688567519,,,,,,,,,,,
Índice de volumen físico base 2018=100|Campeche,91.239568793692,82.792862401139,94.861871058715,88.750169671829,75.173045757404,71.755650217919,99.663566778816,70.700961371278,72.317484357176,84.132956895115,71.320903445514,82.864762861967,82.13115030088034,86.532754239754,83.105736941544,88.61776345742,78.321388792051,72.780731837734,75.773417700821,74.033601028623,74.151680074291,72.326834610951,73.71061386871,73.84346716915,76.70184013399,77.49165248791991,79.193359582785,75.597700083398,77.516549412237,81.672833117132,70.831748239607,72.733386620027,71.473462543054,77.335705089064,74.669953040745,76.882783001606,75.050015784493,71.184996691075,75.34520776710191,85.53308624675,82.188231001963,84.451272637418,70.6784760195,75.051891627605,71.294102153714,75.012326063698,75.496810590273,75.448102860079,77.6212765009,77.104177954812,70.451097813984,76.69423762255799,82.956923875671,76.883592076603,91.284491955873,79.583836732572,89.987681021532,74.050754060008,76.322856936714,82.20351687525,73.423174063192,84.811152455118,92.98781044251,86.262263042743,82.56317112814882,88.962131543277,87.001360950922,94.631058943148,100.665508302532,92.282232876316,88.069360926445,87.149272231088,80.412724092623,78.72307907059,87.838467394533,81.118681461552,74.841328958659,86.80793389597375,90.61665591066,93.784376770956,97.341332631407,99.37763993094,98.661026992438,93.093606217422,90.414617380983,87.155998500557,90.230550680013,97.06257854167,82.823031186779,84.160776334421,92.06018258985382,95.175494994132,97.38160531988,101.082755951377,92.643264921088,95.12515013141,99.445613072048,91.037548752713,85.570098106041,88.264124571414,93.466690218481,91.731795617321,80.773239600226,92.64144843801091,103.848372139707,93.200464138861,101.017621083435,106.281765450342,104.735530741478,89.277338670474,91.897046336165,92.777391686144,92.60535661759,101.273187504274,92.864945341301,80.616332146473,95.86627932135367,100.825382777164,104.003262331755,103.743945774095,103.729958531598,101.011694694247,93.305057398149,94.488067402173,94.171803852278,92.038488505994,97.248814103508,91.264379196497,81.268856140378,96.42497589231965,114.88081163164,101.244578097482,101.803263209413,112.437417362334,109.269704224428,106.331588763197,97.972379740436,99.653256360067,92.89877311906,107.063439673218,96.7951395032,91.332746996612,102.64025822342393,120.944493717215,102.868026038797,120.756636677641,115.796792114189,127.794266027353,97.03887302305,99.122144900868,98.78588423847,100.159019144838,100.792005602539,107.232870566107,103.886222124217,107.93143618127367,140.750845267821,145.633373827014,115.862730810871,110.694611880236,94.53744425535,101.037658098133,98.969112959717,97.648429507087,96.265938943158,92.362158379223,98.128991189851,89.11657222132,106.75065561164841,105.241447171465,110.88836474686,112.631841987282,105.531243295148,108.014469302576,94.587152176305,90.772267175188,95.431924166767,100.930387125121,98.477066588969,99.091082205106,97.174317169566,101.56429692586273,115.116104074154,116.824206228657,126.033156623387,108.546713135153,125.940479491757,91.089176879487,94.226849983841,94.683861341968,85.001583733966,90.046941419005,88.965777624163,88.97036910916,102.120434970391,97.564470759685,103.91316892724,120.555155048429,124.117851727229,122.95696537238,97.470189481726,87.790281432745,96.156925887187,86.492525254013,84.407338048291,90.427588277154,88.14753978392,100,93.334853667396,105.111616187634,116.993345374695,108.52044247736,128.050286320253,119.560926220272,110.037909050503,97.319857320787,86.19628331441,99.686283577116,93.252350543753,90.490394052823,104.04621234225,99.098422763597,108.766827569106,119.861498914748,104.775483835666,109.059409848426,117.629884431822,90.753767676485,94.570083291991,105.242445194678,92.925314004339,85.352562590184,91.192812104359,101.602376018783,103.042397508387,112.76242523201,138.956544113382,130.125098997879,120.955205057872,81.060310407573,82.539340592875,90.266179118955,87.433789579463,87.193772086342,87.075315018348,91.367264747327,101.064803538368,117.345823259906,127.930295902616,128.326613362676,112.749547954326,103.929164813332,88.512673916719,87.551924746689,91.758591953506,86.87828394425,87.417005926167,80.774202567787,79.85597812244,99.419175539201,112.351712435516,131.961074477162,113.243920461534,113.950850191671,103.213666814532,93.617022726025,82.891993290788,90.538486854911,89.298981198844,87.449983710702,86.928423104323,65.389636107547,97.569645947796,96.911732600045,112.179928291361,,,,,,,,,,,
